# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, time, price
2.406005859375000000e+01, 2.381103515625000000e+01, 1.042236328125000000e+01, 1.593017578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.656005859375000000e+01, 1.311035156250000000e+00, 2.922363281250000000e+00, 8.430175781250000000e+00, 3.000000000000000000e+00, 8.688964843750000000e+00
1.560058593750000000e+00, 1.631103515625000000e+01, 1.792236328125000000e+01, 2.343017578125000000e+01, 3.000000000000000000e+00, 8.439941406250000000e+00
1.091308593750000000e+00, 8.342285156250000000e+00, 1.276611328125000000e+01, 1.264892578125000000e+01, 3.000000000000000000e+00, 8.908691406250000000e+00
1.609130859375000000e+01, 2.334228515625000000e+01, 2.776611328125000000e+01, 2.764892578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.359130859375000000e+01, 8.422851562500000000e-01, 2.026611328125000000e+01, 5.148925781250000000e+00, 3.000000000000000000e+00, 9.157714843750000000e+00
8.591308593750000000e+00, 1.584228515625000000e+01, 5.266113281250000000e+00, 2.014892578125000000e+01, 3.000000000000000000e+00, 4.733886718750000000e+00
1.234130859375000000e+01, 4.592285156250000000e+00, 2.401611328125000000e+01, 8.898925781250000000e+00, 3.000000000000000000e+00, 5.407714843750000000e+00
2.734130859375000000e+01, 1.959228515625000000e+01, 9.016113281250000000e+00, 2.389892578125000000e+01, 3.000000000000000000e+00, 9.838867187500000000e-01
1.984130859375000000e+01, 1.209228515625000000e+01, 1.516113281250000000e+00, 1.398925781250000000e+00, 3.000000000000000000e+00, 8.601074218750000000e+00
4.841308593750000000e+00, 2.709228515625000000e+01, 1.651611328125000000e+01, 1.639892578125000000e+01, 3.000000000000000000e+00, 5.158691406250000000e+00
6.716308593750000000e+00, 2.717285156250000000e+00, 7.141113281250000000e+00, 2.577392578125000000e+01, 3.000000000000000000e+00, 7.282714843750000000e+00
2.171630859375000000e+01, 1.771728515625000000e+01, 2.214111328125000000e+01, 1.077392578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.921630859375000000e+01, 1.021728515625000000e+01, 2.964111328125000000e+01, 1.827392578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.421630859375000000e+01, 2.521728515625000000e+01, 1.464111328125000000e+01, 3.273925781250000000e+00, 3.000000000000000000e+00, 6.726074218750000000e+00
1.046630859375000000e+01, 1.396728515625000000e+01, 1.839111328125000000e+01, 2.952392578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.546630859375000000e+01, 2.896728515625000000e+01, 3.391113281250000000e+00, 1.452392578125000000e+01, 3.000000000000000000e+00, 6.608886718750000000e+00
1.796630859375000000e+01, 6.467285156250000000e+00, 1.089111328125000000e+01, 2.202392578125000000e+01, 3.000000000000000000e+00, 3.532714843750000000e+00
2.966308593750000000e+00, 2.146728515625000000e+01, 2.589111328125000000e+01, 7.023925781250000000e+00, 3.000000000000000000e+00, 7.033691406250000000e+00
2.028808593750000000e+00, 7.404785156250000000e+00, 2.120361328125000000e+01, 4.614257812500000000e-01, 3.000000000000000000e+00, 9.538574218750000000e+00
1.702880859375000000e+01, 2.240478515625000000e+01, 6.203613281250000000e+00, 1.546142578125000000e+01, 3.000000000000000000e+00, 3.796386718750000000e+00
2.452880859375000000e+01, 1.490478515625000000e+01, 1.370361328125000000e+01, 7.961425781250000000e+00, 3.000000000000000000e+00, 2.038574218750000000e+00
9.528808593750000000e+00, 2.990478515625000000e+01, 2.870361328125000000e+01, 2.296142578125000000e+01, 3.000000000000000000e+00, 4.711914062500000000e-01
1.327880859375000000e+01, 1.115478515625000000e+01, 2.453613281250000000e+00, 4.211425781250000000e+00, 3.000000000000000000e+00, 7.546386718750000000e+00
2.827880859375000000e+01, 2.615478515625000000e+01, 1.745361328125000000e+01, 1.921142578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.077880859375000000e+01, 3.654785156250000000e+00, 2.495361328125000000e+01, 1.171142578125000000e+01, 3.000000000000000000e+00, 6.345214843750000000e+00
5.778808593750000000e+00, 1.865478515625000000e+01, 9.953613281250000000e+00, 2.671142578125000000e+01, 3.000000000000000000e+00, 4.221191406250000000e+00
3.903808593750000000e+00, 1.302978515625000000e+01, 2.682861328125000000e+01, 2.108642578125000000e+01, 3.000000000000000000e+00, 6.096191406250000000e+00
1.890380859375000000e+01, 2.802978515625000000e+01, 1.182861328125000000e+01, 6.086425781250000000e+00, 3.000000000000000000e+00, 3.913574218750000000e+00
2.640380859375000000e+01, 5.529785156250000000e+00, 4.328613281250000000e+00, 2.858642578125000000e+01, 3.000000000000000000e+00, 5.671386718750000000e+00
1.140380859375000000e+01, 2.052978515625000000e+01, 1.932861328125000000e+01, 1.358642578125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.653808593750000000e+00, 1.779785156250000000e+00, 8.078613281250000000e+00, 1.733642578125000000e+01, 3.000000000000000000e+00, 8.220214843750000000e+00
2.265380859375000000e+01, 1.677978515625000000e+01, 2.307861328125000000e+01, 2.336425781250000000e+00, 3.000000000000000000e+00, 7.663574218750000000e+00
1.515380859375000000e+01, 9.279785156250000000e+00, 1.557861328125000000e+01, 2.483642578125000000e+01, 3.000000000000000000e+00, 7.202148437500000000e-01
1.538085937500000000e-01, 2.427978515625000000e+01, 5.786132812500000000e-01, 9.836425781250000000e+00, 3.000000000000000000e+00, 9.846191406250000000e+00
2.124023437500000000e-01, 9.338378906250000000e+00, 2.770751953125000000e+01, 1.598876953125000000e+01, 3.000000000000000000e+00, 9.787597656250000000e+00
1.521240234375000000e+01, 2.433837890625000000e+01, 1.270751953125000000e+01, 9.887695312500000000e-01, 3.000000000000000000e+00, 9.011230468750000000e+00
2.271240234375000000e+01, 1.838378906250000000e+00, 5.207519531250000000e+00, 2.348876953125000000e+01, 3.000000000000000000e+00, 8.161621093750000000e+00
7.712402343750000000e+00, 1.683837890625000000e+01, 2.020751953125000000e+01, 8.488769531250000000e+00, 3.000000000000000000e+00, 2.287597656250000000e+00
1.146240234375000000e+01, 5.588378906250000000e+00, 8.957519531250000000e+00, 1.973876953125000000e+01, 3.000000000000000000e+00, 4.411621093750000000e+00
2.646240234375000000e+01, 2.058837890625000000e+01, 2.395751953125000000e+01, 4.738769531250000000e+00, 3.000000000000000000e+00, 5.261230468750000000e+00
1.896240234375000000e+01, 1.308837890625000000e+01, 1.645751953125000000e+01, 2.723876953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
3.962402343750000000e+00, 2.808837890625000000e+01, 1.457519531250000000e+00, 1.223876953125000000e+01, 3.000000000000000000e+00, 8.542480468750000000e+00
5.837402343750000000e+00, 3.713378906250000000e+00, 2.208251953125000000e+01, 6.613769531250000000e+00, 3.000000000000000000e+00, 6.286621093750000000e+00
2.083740234375000000e+01, 1.871337890625000000e+01, 7.082519531250000000e+00, 2.161376953125000000e+01, 3.000000000000000000e+00, 2.917480468750000000e+00
2.833740234375000000e+01, 1.121337890625000000e+01, 1.458251953125000000e+01, 1.411376953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.333740234375000000e+01, 2.621337890625000000e+01, 2.958251953125000000e+01, 2.911376953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.587402343750000000e+00, 1.496337890625000000e+01, 3.332519531250000000e+00, 2.863769531250000000e+00, 3.000000000000000000e+00, 7.136230468750000000e+00
2.458740234375000000e+01, 2.996337890625000000e+01, 1.833251953125000000e+01, 1.786376953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.708740234375000000e+01, 7.463378906250000000e+00, 2.583251953125000000e+01, 1.036376953125000000e+01, 3.000000000000000000e+00, 2.536621093750000000e+00
2.087402343750000000e+00, 2.246337890625000000e+01, 1.083251953125000000e+01, 2.536376953125000000e+01, 3.000000000000000000e+00, 7.912597656250000000e+00
3.024902343750000000e+00, 6.525878906250000000e+00, 6.145019531250000000e+00, 2.630126953125000000e+01, 3.000000000000000000e+00, 6.975097656250000000e+00
1.802490234375000000e+01, 2.152587890625000000e+01, 2.114501953125000000e+01, 1.130126953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.552490234375000000e+01, 1.402587890625000000e+01, 2.864501953125000000e+01, 1.880126953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.052490234375000000e+01, 2.902587890625000000e+01, 1.364501953125000000e+01, 3.801269531250000000e+00, 3.000000000000000000e+00, 6.198730468750000000e+00
1.427490234375000000e+01, 1.027587890625000000e+01, 1.739501953125000000e+01, 2.255126953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.927490234375000000e+01, 2.527587890625000000e+01, 2.395019531250000000e+00, 7.551269531250000000e+00, 3.000000000000000000e+00, 7.604980468750000000e+00
2.177490234375000000e+01, 2.775878906250000000e+00, 9.895019531250000000e+00, 1.505126953125000000e+01, 3.000000000000000000e+00, 7.224121093750000000e+00
6.774902343750000000e+00, 1.777587890625000000e+01, 2.489501953125000000e+01, 5.126953125000000000e-02, 3.000000000000000000e+00, 9.948730468750000000e+00
4.899902343750000000e+00, 1.215087890625000000e+01, 1.177001953125000000e+01, 9.426269531250000000e+00, 3.000000000000000000e+00, 5.100097656250000000e+00
1.989990234375000000e+01, 2.715087890625000000e+01, 2.677001953125000000e+01, 2.442626953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.739990234375000000e+01, 4.650878906250000000e+00, 1.927001953125000000e+01, 1.926269531250000000e+00, 3.000000000000000000e+00, 8.073730468750000000e+00
1.239990234375000000e+01, 1.965087890625000000e+01, 4.270019531250000000e+00, 1.692626953125000000e+01, 3.000000000000000000e+00, 5.729980468750000000e+00
8.649902343750000000e+00, 9.008789062500000000e-01, 2.302001953125000000e+01, 1.317626953125000000e+01, 3.000000000000000000e+00, 9.099121093750000000e+00
2.364990234375000000e+01, 1.590087890625000000e+01, 8.020019531250000000e+00, 2.817626953125000000e+01, 3.000000000000000000e+00, 1.979980468750000000e+00
1.614990234375000000e+01, 8.400878906250000000e+00, 5.200195312500000000e-01, 5.676269531250000000e+00, 3.000000000000000000e+00, 9.479980468750000000e+00
1.149902343750000000e+00, 2.340087890625000000e+01, 1.552001953125000000e+01, 2.067626953125000000e+01, 3.000000000000000000e+00, 8.850097656250000000e+00
1.618652343750000000e+00, 1.369628906250000000e+00, 1.317626953125000000e+01, 3.332519531250000000e+00, 3.000000000000000000e+00, 8.630371093750000000e+00
1.661865234375000000e+01, 1.636962890625000000e+01, 2.817626953125000000e+01, 1.833251953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.411865234375000000e+01, 8.869628906250000000e+00, 2.067626953125000000e+01, 1.083251953125000000e+01, 3.000000000000000000e+00, 1.130371093750000000e+00
9.118652343750000000e+00, 2.386962890625000000e+01, 5.676269531250000000e+00, 2.583251953125000000e+01, 3.000000000000000000e+00, 4.323730468750000000e+00
1.286865234375000000e+01, 1.261962890625000000e+01, 2.442626953125000000e+01, 7.082519531250000000e+00, 3.000000000000000000e+00, 2.917480468750000000e+00
2.786865234375000000e+01, 2.761962890625000000e+01, 9.426269531250000000e+00, 2.208251953125000000e+01, 3.000000000000000000e+00, 5.737304687500000000e-01
2.036865234375000000e+01, 5.119628906250000000e+00, 1.926269531250000000e+00, 1.458251953125000000e+01, 3.000000000000000000e+00, 8.073730468750000000e+00
5.368652343750000000e+00, 2.011962890625000000e+01, 1.692626953125000000e+01, 2.958251953125000000e+01, 3.000000000000000000e+00, 4.631347656250000000e+00
7.243652343750000000e+00, 1.074462890625000000e+01, 3.801269531250000000e+00, 2.020751953125000000e+01, 3.000000000000000000e+00, 6.198730468750000000e+00
2.224365234375000000e+01, 2.574462890625000000e+01, 1.880126953125000000e+01, 5.207519531250000000e+00, 3.000000000000000000e+00, 4.792480468750000000e+00
2.974365234375000000e+01, 3.244628906250000000e+00, 2.630126953125000000e+01, 2.770751953125000000e+01, 3.000000000000000000e+00, 6.755371093750000000e+00
1.474365234375000000e+01, 1.824462890625000000e+01, 1.130126953125000000e+01, 1.270751953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.099365234375000000e+01, 6.994628906250000000e+00, 1.505126953125000000e+01, 1.645751953125000000e+01, 3.000000000000000000e+00, 3.005371093750000000e+00
2.599365234375000000e+01, 2.199462890625000000e+01, 5.126953125000000000e-02, 1.457519531250000000e+00, 3.000000000000000000e+00, 9.948730468750000000e+00
1.849365234375000000e+01, 1.449462890625000000e+01, 7.551269531250000000e+00, 2.395751953125000000e+01, 3.000000000000000000e+00, 2.448730468750000000e+00
3.493652343750000000e+00, 2.949462890625000000e+01, 2.255126953125000000e+01, 8.957519531250000000e+00, 3.000000000000000000e+00, 6.506347656250000000e+00
2.556152343750000000e+00, 1.355712890625000000e+01, 1.973876953125000000e+01, 1.364501953125000000e+01, 3.000000000000000000e+00, 7.443847656250000000e+00
1.755615234375000000e+01, 2.855712890625000000e+01, 4.738769531250000000e+00, 2.864501953125000000e+01, 3.000000000000000000e+00, 5.261230468750000000e+00
2.505615234375000000e+01, 6.057128906250000000e+00, 1.223876953125000000e+01, 6.145019531250000000e+00, 3.000000000000000000e+00, 3.942871093750000000e+00
1.005615234375000000e+01, 2.105712890625000000e+01, 2.723876953125000000e+01, 2.114501953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.380615234375000000e+01, 2.307128906250000000e+00, 9.887695312500000000e-01, 9.895019531250000000e+00, 3.000000000000000000e+00, 9.011230468750000000e+00
2.880615234375000000e+01, 1.730712890625000000e+01, 1.598876953125000000e+01, 2.489501953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.130615234375000000e+01, 9.807128906250000000e+00, 2.348876953125000000e+01, 2.395019531250000000e+00, 3.000000000000000000e+00, 7.604980468750000000e+00
6.306152343750000000e+00, 2.480712890625000000e+01, 8.488769531250000000e+00, 1.739501953125000000e+01, 3.000000000000000000e+00, 3.693847656250000000e+00
4.431152343750000000e+00, 4.182128906250000000e+00, 2.911376953125000000e+01, 2.302001953125000000e+01, 3.000000000000000000e+00, 5.817871093750000000e+00
1.943115234375000000e+01, 1.918212890625000000e+01, 1.411376953125000000e+01, 8.020019531250000000e+00, 3.000000000000000000e+00, 1.979980468750000000e+00
2.693115234375000000e+01, 1.168212890625000000e+01, 6.613769531250000000e+00, 1.552001953125000000e+01, 3.000000000000000000e+00, 3.386230468750000000e+00
1.193115234375000000e+01, 2.668212890625000000e+01, 2.161376953125000000e+01, 5.200195312500000000e-01, 3.000000000000000000e+00, 9.479980468750000000e+00
8.181152343750000000e+00, 7.932128906250000000e+00, 1.036376953125000000e+01, 2.677001953125000000e+01, 3.000000000000000000e+00, 2.067871093750000000e+00
2.318115234375000000e+01, 2.293212890625000000e+01, 2.536376953125000000e+01, 1.177001953125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.568115234375000000e+01, 4.321289062500000000e-01, 1.786376953125000000e+01, 1.927001953125000000e+01, 3.000000000000000000e+00, 9.567871093750000000e+00
6.811523437500000000e-01, 1.543212890625000000e+01, 2.863769531250000000e+00, 4.270019531250000000e+00, 3.000000000000000000e+00, 9.318847656250000000e+00
9.155273437500000000e-01, 4.885253906250000000e+00, 1.856689453125000000e+01, 8.254394531250000000e+00, 3.000000000000000000e+00, 9.084472656250000000e+00
1.591552734375000000e+01, 1.988525390625000000e+01, 3.566894531250000000e+00, 2.325439453125000000e+01, 3.000000000000000000e+00, 6.433105468750000000e+00
2.341552734375000000e+01, 1.238525390625000000e+01, 1.106689453125000000e+01, 7.543945312500000000e-01, 3.000000000000000000e+00, 9.245605468750000000e+00
8.415527343750000000e+00, 2.738525390625000000e+01, 2.606689453125000000e+01, 1.575439453125000000e+01, 3.000000000000000000e+00, 1.584472656250000000e+00
1.216552734375000000e+01, 8.635253906250000000e+00, 7.316894531250000000e+00, 1.200439453125000000e+01, 3.000000000000000000e+00, 2.683105468750000000e+00
2.716552734375000000e+01, 2.363525390625000000e+01, 2.231689453125000000e+01, 2.700439453125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.966552734375000000e+01, 1.135253906250000000e+00, 2.981689453125000000e+01, 4.504394531250000000e+00, 3.000000000000000000e+00, 8.864746093750000000e+00
4.665527343750000000e+00, 1.613525390625000000e+01, 1.481689453125000000e+01, 1.950439453125000000e+01, 3.000000000000000000e+00, 5.334472656250000000e+00
6.540527343750000000e+00, 1.426025390625000000e+01, 2.419189453125000000e+01, 2.887939453125000000e+01, 3.000000000000000000e+00, 3.459472656250000000e+00
