# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, price
3.000000000000000000e+01, 2.966308593750000000e+00, 1.363037109375000000e+01, 1.208496093750000000e+00, 2.912841796875000000e+00, 8.782792091369628906e+00
3.000000000000000000e+01, 1.796630859375000000e+01, 2.863037109375000000e+01, 1.620849609375000000e+01, 1.412841796875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.234130859375000000e+01, 8.005371093750000000e+00, 2.558349609375000000e+01, 8.503417968750000000e-01, 1.781957149505615234e+00
3.000000000000000000e+01, 2.734130859375000000e+01, 2.300537109375000000e+01, 1.058349609375000000e+01, 2.350341796875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.841308593750000000e+00, 1.550537109375000000e+01, 1.808349609375000000e+01, 1.600341796875000000e+00, 5.019700527191162109e+00
3.000000000000000000e+01, 1.984130859375000000e+01, 5.053710937500000000e-01, 3.083496093750000000e+00, 1.003417968750000000e-01, 9.208827018737792969e+00
3.000000000000000000e+01, 1.091308593750000000e+00, 2.675537109375000000e+01, 2.933349609375000000e+01, 1.975341796875000000e+00, 8.806748390197753906e+00
3.000000000000000000e+01, 1.609130859375000000e+01, 1.175537109375000000e+01, 1.433349609375000000e+01, 4.753417968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.591308593750000000e+00, 4.255371093750000000e+00, 2.183349609375000000e+01, 1.225341796875000000e+00, 5.568728446960449219e+00
3.000000000000000000e+01, 2.359130859375000000e+01, 1.925537109375000000e+01, 6.833496093750000000e+00, 2.725341796875000000e+00, 3.139075756072998047e+00
3.000000000000000000e+01, 1.163818359375000000e+01, 4.020996093750000000e+00, 1.034912109375000000e+01, 2.175292968750000000e-01, 5.704592227935791016e+00
3.000000000000000000e+01, 2.663818359375000000e+01, 1.902099609375000000e+01, 2.534912109375000000e+01, 1.717529296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.138183593750000000e+00, 2.652099609375000000e+01, 2.849121093750000000e+00, 2.467529296875000000e+00, 7.097773551940917969e+00
3.000000000000000000e+01, 1.913818359375000000e+01, 1.152099609375000000e+01, 1.784912109375000000e+01, 9.675292968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 3.881835937500000000e-01, 1.527099609375000000e+01, 1.409912109375000000e+01, 2.842529296875000000e+00, 9.596081733703613281e+00
3.000000000000000000e+01, 1.538818359375000000e+01, 2.709960937500000000e-01, 2.909912109375000000e+01, 1.342529296875000000e+00, 9.564622879028320312e+00
3.000000000000000000e+01, 7.888183593750000000e+00, 7.770996093750000000e+00, 6.599121093750000000e+00, 5.925292968750000000e-01, 3.163006782531738281e+00
3.000000000000000000e+01, 2.288818359375000000e+01, 2.277099609375000000e+01, 2.159912109375000000e+01, 2.092529296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.013183593750000000e+00, 1.339599609375000000e+01, 2.722412109375000000e+01, 1.530029296875000000e+00, 3.840894460678100586e+00
3.000000000000000000e+01, 2.101318359375000000e+01, 2.839599609375000000e+01, 1.222412109375000000e+01, 3.002929687500000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.351318359375000000e+01, 2.089599609375000000e+01, 1.972412109375000000e+01, 7.800292968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.851318359375000000e+01, 5.895996093750000000e+00, 4.724121093750000000e+00, 2.280029296875000000e+00, 5.204140186309814453e+00
3.000000000000000000e+01, 9.763183593750000000e+00, 2.464599609375000000e+01, 2.347412109375000000e+01, 1.155029296875000000e+00, 5.401087552309036255e-02
3.000000000000000000e+01, 2.476318359375000000e+01, 9.645996093750000000e+00, 8.474121093750000000e+00, 2.655029296875000000e+00, 1.491441249847412109e+00
3.000000000000000000e+01, 2.263183593750000000e+00, 2.145996093750000000e+00, 1.597412109375000000e+01, 1.905029296875000000e+00, 7.745104312896728516e+00
3.000000000000000000e+01, 1.726318359375000000e+01, 1.714599609375000000e+01, 9.741210937500000000e-01, 4.050292968750000000e-01, 8.769720077514648438e+00
3.000000000000000000e+01, 3.200683593750000000e+00, 2.933349609375000000e+01, 5.661621093750000000e+00, 1.061279296875000000e+00, 6.607311725616455078e+00
3.000000000000000000e+01, 1.820068359375000000e+01, 1.433349609375000000e+01, 2.066162109375000000e+01, 2.561279296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.070068359375000000e+01, 6.833496093750000000e+00, 1.316162109375000000e+01, 1.811279296875000000e+00, 3.048335552215576172e+00
3.000000000000000000e+01, 2.570068359375000000e+01, 2.183349609375000000e+01, 2.816162109375000000e+01, 3.112792968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.445068359375000000e+01, 1.058349609375000000e+01, 1.911621093750000000e+00, 2.186279296875000000e+00, 8.007336616516113281e+00
3.000000000000000000e+01, 2.945068359375000000e+01, 2.558349609375000000e+01, 1.691162109375000000e+01, 6.862792968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.950683593750000000e+00, 1.808349609375000000e+01, 9.411621093750000000e+00, 1.436279296875000000e+00, 2.894160509109497070e+00
3.000000000000000000e+01, 2.195068359375000000e+01, 3.083496093750000000e+00, 2.441162109375000000e+01, 2.936279296875000000e+00, 6.910133838653564453e+00
3.000000000000000000e+01, 8.825683593750000000e+00, 1.995849609375000000e+01, 1.503662109375000000e+01, 2.373779296875000000e+00, 1.111889958381652832e+00
3.000000000000000000e+01, 2.382568359375000000e+01, 4.958496093750000000e+00, 3.662109375000000000e-02, 8.737792968750000000e-01, 9.753001213073730469e+00
3.000000000000000000e+01, 1.325683593750000000e+00, 1.245849609375000000e+01, 2.253662109375000000e+01, 1.237792968750000000e-01, 8.390790939331054688e+00
3.000000000000000000e+01, 1.632568359375000000e+01, 2.745849609375000000e+01, 7.536621093750000000e+00, 1.623779296875000000e+00, 2.326699495315551758e+00
3.000000000000000000e+01, 5.075683593750000000e+00, 1.208496093750000000e+00, 1.878662109375000000e+01, 4.987792968750000000e-01, 8.544484138488769531e+00
3.000000000000000000e+01, 2.007568359375000000e+01, 1.620849609375000000e+01, 3.786621093750000000e+00, 1.998779296875000000e+00, 6.113756179809570312e+00
3.000000000000000000e+01, 1.257568359375000000e+01, 2.370849609375000000e+01, 2.628662109375000000e+01, 2.748779296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.757568359375000000e+01, 8.708496093750000000e+00, 1.128662109375000000e+01, 1.248779296875000000e+00, 1.117906332015991211e+00
3.000000000000000000e+01, 4.606933593750000000e+00, 2.230224609375000000e+01, 2.394287109375000000e+01, 1.951904296875000000e+00, 5.288804054260253906e+00
3.000000000000000000e+01, 1.960693359375000000e+01, 7.302246093750000000e+00, 8.942871093750000000e+00, 4.519042968750000000e-01, 2.446163415908813477e+00
3.000000000000000000e+01, 1.210693359375000000e+01, 1.480224609375000000e+01, 1.644287109375000000e+01, 1.201904296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.710693359375000000e+01, 2.980224609375000000e+01, 1.442871093750000000e+00, 2.701904296875000000e+00, 8.527363777160644531e+00
3.000000000000000000e+01, 8.356933593750000000e+00, 3.552246093750000000e+00, 2.769287109375000000e+01, 8.269042968750000000e-01, 6.232788562774658203e+00
3.000000000000000000e+01, 2.335693359375000000e+01, 1.855224609375000000e+01, 1.269287109375000000e+01, 2.326904296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.569335937500000000e-01, 2.605224609375000000e+01, 2.019287109375000000e+01, 1.576904296875000000e+00, 9.001764297485351562e+00
3.000000000000000000e+01, 1.585693359375000000e+01, 1.105224609375000000e+01, 5.192871093750000000e+00, 7.690429687500000000e-02, 4.519050121307373047e+00
3.000000000000000000e+01, 1.398193359375000000e+01, 2.792724609375000000e+01, 1.456787109375000000e+01, 6.394042968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.898193359375000000e+01, 1.292724609375000000e+01, 2.956787109375000000e+01, 2.139404296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.481933593750000000e+00, 5.427246093750000000e+00, 7.067871093750000000e+00, 2.889404296875000000e+00, 4.561700344085693359e+00
3.000000000000000000e+01, 2.148193359375000000e+01, 2.042724609375000000e+01, 2.206787109375000000e+01, 1.389404296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.731933593750000000e+00, 9.177246093750000000e+00, 1.081787109375000000e+01, 2.514404296875000000e+00, 7.219624519348144531e+00
3.000000000000000000e+01, 1.773193359375000000e+01, 2.417724609375000000e+01, 2.581787109375000000e+01, 1.014404296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.023193359375000000e+01, 1.667724609375000000e+01, 3.317871093750000000e+00, 2.644042968750000000e-01, 6.412277221679687500e+00
3.000000000000000000e+01, 2.523193359375000000e+01, 1.677246093750000000e+00, 1.831787109375000000e+01, 1.764404296875000000e+00, 8.199954986572265625e+00
3.000000000000000000e+01, 1.116943359375000000e+01, 1.198974609375000000e+01, 1.925537109375000000e+01, 2.795654296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.616943359375000000e+01, 2.698974609375000000e+01, 4.255371093750000000e+00, 1.295654296875000000e+00, 5.575638294219970703e+00
3.000000000000000000e+01, 3.669433593750000000e+00, 1.948974609375000000e+01, 2.675537109375000000e+01, 5.456542968750000000e-01, 6.088119029998779297e+00
3.000000000000000000e+01, 1.866943359375000000e+01, 4.489746093750000000e+00, 1.175537109375000000e+01, 2.045654296875000000e+00, 5.415273189544677734e+00
3.000000000000000000e+01, 7.419433593750000000e+00, 2.323974609375000000e+01, 1.550537109375000000e+01, 1.706542968750000000e-01, 2.301596879959106445e+00
3.000000000000000000e+01, 2.241943359375000000e+01, 8.239746093750000000e+00, 5.053710937500000000e-01, 1.670654296875000000e+00, 9.362573623657226562e+00
3.000000000000000000e+01, 1.491943359375000000e+01, 7.397460937500000000e-01, 2.300537109375000000e+01, 2.420654296875000000e+00, 9.202486991882324219e+00
3.000000000000000000e+01, 2.991943359375000000e+01, 1.573974609375000000e+01, 8.005371093750000000e+00, 9.206542968750000000e-01, 1.788841247558593750e+00
3.000000000000000000e+01, 1.794433593750000000e+00, 6.364746093750000000e+00, 2.380371093750000000e+00, 1.483154296875000000e+00, 8.055026054382324219e+00
3.000000000000000000e+01, 1.679443359375000000e+01, 2.136474609375000000e+01, 1.738037109375000000e+01, 2.983154296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.294433593750000000e+00, 2.886474609375000000e+01, 9.880371093750000000e+00, 2.233154296875000000e+00, 6.291751265525817871e-01
3.000000000000000000e+01, 2.429443359375000000e+01, 1.386474609375000000e+01, 2.488037109375000000e+01, 7.331542968750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.304443359375000000e+01, 1.761474609375000000e+01, 6.130371093750000000e+00, 1.858154296875000000e+00, 3.756093740463256836e+00
3.000000000000000000e+01, 2.804443359375000000e+01, 2.614746093750000000e+00, 2.113037109375000000e+01, 3.581542968750000000e-01, 7.124528408050537109e+00
3.000000000000000000e+01, 5.544433593750000000e+00, 1.011474609375000000e+01, 1.363037109375000000e+01, 1.108154296875000000e+00, 4.268160343170166016e+00
3.000000000000000000e+01, 2.054443359375000000e+01, 2.511474609375000000e+01, 2.863037109375000000e+01, 2.608154296875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.603027343750000000e+00, 7.360839843750000000e+00, 5.603027343750000000e+00, 1.571044921875000000e+00, 4.255093097686767578e+00
3.000000000000000000e+01, 2.060302734375000000e+01, 2.236083984375000000e+01, 2.060302734375000000e+01, 7.104492187500000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.310302734375000000e+01, 2.986083984375000000e+01, 1.310302734375000000e+01, 8.210449218750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.810302734375000000e+01, 1.486083984375000000e+01, 2.810302734375000000e+01, 2.321044921875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.353027343750000000e+00, 1.861083984375000000e+01, 1.853027343750000000e+00, 1.196044921875000000e+00, 7.968194484710693359e+00
3.000000000000000000e+01, 2.435302734375000000e+01, 3.610839843750000000e+00, 1.685302734375000000e+01, 2.696044921875000000e+00, 6.358810901641845703e+00
3.000000000000000000e+01, 1.853027343750000000e+00, 1.111083984375000000e+01, 9.353027343750000000e+00, 1.946044921875000000e+00, 8.042130470275878906e+00
3.000000000000000000e+01, 1.685302734375000000e+01, 2.611083984375000000e+01, 2.435302734375000000e+01, 4.460449218750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.497802734375000000e+01, 1.298583984375000000e+01, 1.872802734375000000e+01, 2.585449218750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.997802734375000000e+01, 2.798583984375000000e+01, 3.728027343750000000e+00, 1.758544921875000000e+00, 6.148594379425048828e+00
3.000000000000000000e+01, 7.478027343750000000e+00, 2.048583984375000000e+01, 2.622802734375000000e+01, 2.508544921875000000e+00, 2.472947597503662109e+00
3.000000000000000000e+01, 2.247802734375000000e+01, 5.485839843750000000e+00, 1.122802734375000000e+01, 1.008544921875000000e+00, 4.316984653472900391e+00
3.000000000000000000e+01, 3.728027343750000000e+00, 2.423583984375000000e+01, 2.247802734375000000e+01, 2.883544921875000000e+00, 6.260334014892578125e+00
3.000000000000000000e+01, 1.872802734375000000e+01, 9.235839843750000000e+00, 7.478027343750000000e+00, 1.383544921875000000e+00, 2.361626625061035156e+00
3.000000000000000000e+01, 1.122802734375000000e+01, 1.735839843750000000e+00, 2.997802734375000000e+01, 6.335449218750000000e-01, 8.030292510986328125e+00
3.000000000000000000e+01, 2.622802734375000000e+01, 1.673583984375000000e+01, 1.497802734375000000e+01, 2.133544921875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.029052734375000000e+01, 2.704833984375000000e+01, 8.415527343750000000e+00, 2.414794921875000000e+00, 1.526123046875000000e+00
3.000000000000000000e+01, 2.529052734375000000e+01, 1.204833984375000000e+01, 2.341552734375000000e+01, 9.147949218750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.790527343750000000e+00, 4.548339843750000000e+00, 9.155273437500000000e-01, 1.647949218750000000e-01, 8.804933547973632812e+00
3.000000000000000000e+01, 1.779052734375000000e+01, 1.954833984375000000e+01, 1.591552734375000000e+01, 1.664794921875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.540527343750000000e+00, 8.298339843750000000e+00, 1.216552734375000000e+01, 5.397949218750000000e-01, 3.216453790664672852e+00
3.000000000000000000e+01, 2.154052734375000000e+01, 2.329833984375000000e+01, 2.716552734375000000e+01, 2.039794921875000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.404052734375000000e+01, 1.579833984375000000e+01, 4.665527343750000000e+00, 2.789794921875000000e+00, 5.313474178314208984e+00
3.000000000000000000e+01, 2.904052734375000000e+01, 7.983398437500000000e-01, 1.966552734375000000e+01, 1.289794921875000000e+00, 9.032094001770019531e+00
3.000000000000000000e+01, 9.155273437500000000e-01, 2.142333984375000000e+01, 2.904052734375000000e+01, 1.102294921875000000e+00, 8.896491050720214844e+00
3.000000000000000000e+01, 1.591552734375000000e+01, 6.423339843750000000e+00, 1.404052734375000000e+01, 2.602294921875000000e+00, 3.536968708038330078e+00
3.000000000000000000e+01, 8.415527343750000000e+00, 1.392333984375000000e+01, 2.154052734375000000e+01, 1.852294921875000000e+00, 1.470358252525329590e+00
3.000000000000000000e+01, 2.341552734375000000e+01, 2.892333984375000000e+01, 6.540527343750000000e+00, 3.522949218750000000e-01, 3.198176622390747070e+00
3.000000000000000000e+01, 1.216552734375000000e+01, 2.673339843750000000e+00, 2.529052734375000000e+01, 2.227294921875000000e+00, 7.249687194824218750e+00
3.000000000000000000e+01, 2.716552734375000000e+01, 1.767333984375000000e+01, 1.029052734375000000e+01, 7.272949218750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.665527343750000000e+00, 2.517333984375000000e+01, 1.779052734375000000e+01, 1.477294921875000000e+00, 5.183355808258056641e+00
3.000000000000000000e+01, 1.966552734375000000e+01, 1.017333984375000000e+01, 2.790527343750000000e+00, 2.977294921875000000e+00, 7.207202434539794922e+00
3.000000000000000000e+01, 1.263427734375000000e+01, 1.907958984375000000e+01, 2.200927734375000000e+01, 5.866699218750000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.763427734375000000e+01, 4.079589843750000000e+00, 7.009277343750000000e+00, 2.086669921875000000e+00, 5.829493045806884766e+00
